src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
216.82.251.34,10.2.1.101,49839,25,6,2017-02-01 23:43:46,9.016395,28.836358655538053,0.44363628700827773,0.44363628700827773,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054649999999996,6.006093,0.0,2.4519795850956836,9.016395,6.006093,0.0,3.0054649999999996,2.4519795850956836,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
68.232.142.51,10.2.1.101,49840,25,6,2017-02-01 23:43:46,9.031736,28.787378196174025,0.4428827414796004,0.4428827414796004,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.010578666666667,6.021726,0.0,2.45835937802773,9.031736,6.021726,0.0,3.010578666666667,2.45835937802773,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
207.46.163.74,10.2.1.101,49841,25,6,2017-02-01 23:43:46,9.016266,28.836771231017362,0.44364263432334405,0.44364263432334405,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005422,6.006114,0.0,2.4519880539301164,9.016266,6.006114,0.0,3.005422,2.4519880539301164,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
128.220.38.15,10.2.1.101,49842,25,6,2017-02-01 23:43:46,9.016293,28.836684877033168,0.4436413058005103,0.4436413058005103,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054309999999997,6.00608,0.0,2.4519742239323534,9.016293,6.00608,0.0,3.0054309999999997,2.4519742239323534,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
74.125.28.27,10.2.1.101,49843,25,6,2017-02-01 23:43:46,9.016392,28.836368250182556,0.4436364346181932,0.4436364346181932,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005464,6.006126,0.0,2.451993022879144,9.016392,6.006126,0.0,3.005464,2.451993022879144,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
65.55.33.119,10.2.1.101,49844,25,6,2017-02-01 23:43:46,9.016183,28.837036692800048,0.44364671835076996,0.44364671835076996,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0053943333333333,6.006125,0.0,2.4519924811258202,9.016183,6.006125,0.0,3.0053943333333333,2.4519924811258202,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
216.32.180.170,10.2.1.101,49845,25,6,2017-02-01 23:43:47,9.016303,28.8366528942073,0.4436408137570354,0.4436408137570354,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054343333333335,6.006099,0.0,2.451981968631408,9.016303,6.006099,0.0,3.0054343333333335,2.451981968631408,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54206,50012,17,2017-02-01 23:43:47,0.96,306.25,3.125,2.0833333333333335,1.0416666666666667,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.48,0.96,0.0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
216.82.251.38,10.2.1.101,49846,25,6,2017-02-01 23:43:47,9.031935,28.78674392585863,0.4428729834747482,0.4428729834747482,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0106450000000002,6.021674,0.0,2.458338131226188,9.031935,6.021674,0.0,3.0106450000000002,2.458338131226188,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54207,50012,17,2017-02-01 23:43:49,0.908663,323.5522960657581,3.301554041487328,2.2010360276582186,1.1005180138291093,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.4543315,0.908663,0.0,0.4543315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54208,50012,17,2017-02-01 23:43:51,0.965612,304.4701184326624,3.1068379431904325,2.0712252954602883,1.0356126477301442,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.482806,0.965612,0.0,0.482806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
207.211.30.141,10.2.1.101,49847,25,6,2017-02-01 23:43:52,9.016449,28.83618595302874,0.44363363004659595,0.44363363004659595,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005483,6.006088,0.0,2.451977584467824,9.016449,6.006088,0.0,3.005483,2.451977584467824,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54209,50012,17,2017-02-01 23:43:53,0.920232,319.48465169652866,3.260047466291109,2.173364977527406,1.086682488763703,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.460116,0.920232,0.0,0.460116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
138.47.18.21,10.2.1.101,49848,25,6,2017-02-01 23:43:54,9.012934,28.84743192394397,0.4438066449837534,0.4438066449837534,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0043113333333333,6.006113,0.0,2.4519860067589203,9.012934,6.006113,0.0,3.0043113333333333,2.4519860067589203,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
208.118.63.21,10.2.1.101,49849,25,6,2017-02-01 23:43:54,9.016328,28.83657293745303,0.44363958365312356,0.44363958365312356,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005442666666667,6.006084,0.0,2.4519758758146235,9.016328000000001,6.006084,0.0,3.005442666666667,2.4519758758146235,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
91.220.131.24,10.2.1.101,54210,50012,17,2017-02-01 23:43:55,0.932098,315.4174775613723,3.218545689401758,2.145697126267839,1.0728485631339195,2,1,228,66,114,114,114.0,0.0,66,66,66.0,0.0,114,66,98.0,22.627416997969522,512.0,40,20,20,2,0.466049,0.932098,0.0,0.466049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,66.0,0,2,1,228,66
91.220.131.24,10.2.1.101,54211,50012,17,2017-02-01 23:43:57,0.0,0,0,0,0,2,0,228,0,114,114,114.0,0.0,0,0,0,0.0,114,114,114.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,2,0,228,0
10.2.2.1,10.2.1.101,54212,53,17,2017-02-01 23:44:05,1.421061,313.1463040643576,3.5184977984759276,2.111098679085557,1.407399119390371,3,2,228,217,77,74,76.0,1.4142135623730951,127,90,108.5,18.5,127,74,89.0,19.788885769542457,391.6,60,40,20,3,0.35526525,1.265455,0.0,0.5292211832997499,0.155606,0.155606,0.0,0.077803,0.077803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,108.5,0,3,2,228,217
10.2.2.1,10.2.1.101,54213,53,17,2017-02-01 23:44:05,0.225568,2105.7951482479784,22.166264718399773,13.299758831039865,8.86650588735991,3,2,228,247,90,69,76.0,9.899494936611665,141,106,123.5,17.5,141,69,95.0,26.884940022250372,722.8,60,40,20,3,0.056392,0.101135,0.0,0.04494188797213575,0.124433,0.124433,0.0,0.0622165,0.0622165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,123.5,0,3,2,228,247
10.2.2.1,10.2.1.101,54214,53,17,2017-02-01 23:44:05,0.228289,1795.969144374017,21.9020627362685,13.141237641761101,8.760825094507402,3,2,222,188,78,72,74.0,2.8284271247461903,94,94,94.0,0.0,94,72,82.0,10.039920318408907,100.8,60,40,20,3,0.057072250000000005,0.10364,0.0,0.04376700960983627,0.124649,0.124649,0.0,0.0623245,0.0623245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,94.0,0,3,2,222,188
10.2.2.1,10.2.1.101,54215,53,17,2017-02-01 23:44:05,0.226916,2485.5012427506213,22.03458548537785,13.220751291226708,8.81383419415114,3,2,239,325,87,76,79.66666666666667,5.185449728701348,183,142,162.5,20.5,183,76,112.8,42.78971839122104,1830.9599999999998,60,40,20,3,0.056729,0.102064,0.0,0.04360762328997076,0.124852,0.124852,0.0,0.062426,0.062426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,112.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.66666666666667,162.5,0,3,2,239,325
10.2.2.1,10.2.1.101,54216,53,17,2017-02-01 23:44:05,0.165583,3526.9321125960996,30.196336580446058,18.117801948267637,12.078534632178423,3,2,211,373,79,66,70.33333333333333,6.128258770283412,198,175,186.5,11.5,198,66,116.8,57.568741518292725,3314.1600000000008,60,40,20,3,0.041395749999999995,0.075684,0.0,0.033225317563380784,0.093237,0.093237,0.0,0.0466185,0.0466185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,116.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.33333333333333,186.5,0,3,2,211,373
10.2.2.1,10.2.1.101,54217,53,17,2017-02-01 23:44:05,0.350816,1245.6672443674177,14.25248563349448,8.551491380096689,5.700994253397792,3,2,239,198,83,78,79.66666666666667,2.357022603955158,99,99,99.0,0.0,99,78,87.4,9.645724441429996,93.04,60,40,20,3,0.087704,0.179472,0.0,0.08472202589645741,0.171344,0.171344,0.0,0.085672,0.085672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.66666666666667,99.0,0,3,2,239,198
10.2.2.1,10.2.1.101,54218,53,17,2017-02-01 23:44:05,0.187322,1526.782759099305,16.015203766775926,10.67680251118395,5.338401255591975,2,1,150,136,75,75,75.0,0.0,136,136,136.0,0.0,136,75,95.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.093661,0.187322,0.0,0.093661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,95.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,136.0,0,2,1,150,136
10.2.2.1,10.2.1.101,54219,53,17,2017-02-01 23:44:06,0.092662,8018.389415294296,53.95955191988086,32.37573115192852,21.583820767952343,3,2,209,534,75,67,69.66666666666667,3.7712361663282534,379,155,267.0,112.0,379,67,148.6,119.88260924754684,14371.840000000002,60,40,20,3,0.023165500000000002,0.074786,0.0,0.030670853114153834,0.092574,0.092574,0.0,0.046287,0.046287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,148.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.66666666666667,267.0,0,3,2,209,534
10.2.2.1,10.2.1.101,54220,53,17,2017-02-01 23:44:06,0.378757,1380.832565470737,13.201076151727888,7.920645691036733,5.280430460691155,3,2,249,274,99,75,83.0,11.313708498984761,147,127,137.0,10.0,147,75,104.6,28.5769137591868,816.64,60,40,20,3,0.09468925,0.238164,0.0,0.09070180880052779,0.140593,0.140593,0.0,0.0702965,0.0702965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,137.0,0,3,2,249,274
10.2.2.1,10.2.1.101,54221,53,17,2017-02-01 23:44:06,0.748799,661.0585751316441,6.677359344764082,4.006415606858449,2.670943737905633,3,2,241,254,99,71,80.33333333333333,13.199326582148888,131,123,127.0,4.0,131,71,99.0,25.17141235608364,633.6,60,40,20,3,0.18719975,0.444893,0.0,0.17546148334802,0.498834,0.498834,0.0,0.249417,0.249417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.33333333333333,127.0,0,3,2,241,254
10.2.2.1,10.2.1.101,54222,53,17,2017-02-01 23:44:06,0.17242,3004.2918454935625,28.998956037582648,17.39937362254959,11.59958241503306,3,2,222,296,78,72,74.0,2.8284271247461903,202,94,148.0,54.0,202,72,103.6,49.854187386818374,2485.44,60,40,20,3,0.043105,0.166714,0.0,0.07139993494744935,0.172225,0.172225,0.0,0.0861125,0.0861125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,148.0,0,3,2,222,296
10.2.2.1,10.2.1.101,54223,53,17,2017-02-01 23:44:06,0.266031,2018.5617465633702,18.794802109528586,11.276881265717153,7.517920843811435,3,2,233,304,83,75,77.66666666666667,3.7712361663282534,205,99,152.0,53.0,205,75,107.4,49.58064138350773,2458.24,60,40,20,3,0.06650774999999999,0.226518,0.0,0.09377049036443982,0.265943,0.265943,0.0,0.1329715,0.1329715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,107.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.66666666666667,152.0,0,3,2,233,304
17.142.163.11,10.2.1.101,49850,25,6,2017-02-01 23:44:06,9.016431,28.836243520301988,0.44363451569695367,0.44363451569695367,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0054770000000004,6.006146,0.0,2.452001193715996,9.016431,6.006146,0.0,3.0054770000000004,2.452001193715996,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
148.163.148.89,10.2.1.101,49851,25,6,2017-02-01 23:44:06,9.000208,28.888221249997777,0.44443417307688887,0.44443417307688887,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0000693333333337,6.006139,0.0,2.4519996499225325,9.000208,6.006139,0.0,3.0000693333333337,2.4519996499225325,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54224,53,17,2017-02-01 23:44:06,0.213766,2778.739369216807,23.390062030444504,14.034037218266702,9.356024812177802,3,2,220,374,80,70,73.33333333333333,4.714045207910316,278,96,187.0,91.0,278,70,118.8,80.16582813144264,6426.5599999999995,60,40,20,3,0.0534415,0.104093,0.0,0.05046841295553091,0.109673,0.109673,0.0,0.0548365,0.0548365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.33333333333333,187.0,0,3,2,220,374
12.50.43.228,10.2.1.101,49852,25,6,2017-02-01 23:44:06,9.01639,28.836374646615777,0.4436365330248581,0.4436365330248581,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005463333333333,6.00611,0.0,2.45198650529638,9.01639,6.00611,0.0,3.005463333333333,2.45198650529638,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
65.55.37.72,10.2.1.101,49853,25,6,2017-02-01 23:44:06,9.016141,28.837171024721112,0.4436487849957094,0.4436487849957094,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.005380333333333,6.006074,0.0,2.4519716824088507,9.016141,6.006074,0.0,3.005380333333333,2.4519716824088507,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54225,53,17,2017-02-01 23:44:06,0.68079,666.872310110313,7.344408701655429,4.406645220993258,2.9377634806621717,3,2,227,227,81,73,75.66666666666667,3.7712361663282534,130,97,113.5,16.5,130,73,90.8,21.46997904051143,460.96000000000004,60,40,20,3,0.1701975,0.287999,0.0,0.11444318365569003,0.420473,0.420473,0.0,0.2102365,0.2102365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.66666666666667,113.5,0,3,2,227,227
10.2.2.1,10.2.1.101,54226,53,17,2017-02-01 23:44:06,0.282016,1847.4129127425394,17.729490525360266,10.637694315216159,7.091796210144105,3,2,231,290,85,73,77.0,5.656854249492381,189,101,145.0,44.0,189,73,104.2,43.627514254195134,1903.36,60,40,20,3,0.070504,0.183971,0.0,0.07590539554274123,0.186744,0.186744,0.0,0.093372,0.093372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,104.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,145.0,0,3,2,231,290
193.109.254.3,10.2.1.101,49854,25,6,2017-02-01 23:44:06,9.000812,28.886282704271572,0.4444043492964857,0.4444043492964857,0.0,4,0,260,0,66,62,65.0,1.7320508075688772,0,0,0,0.0,66,62,65.0,1.7320508075688772,3.0,80,0,20,0,3.0002706666666668,6.006038,0.0,2.4519578264955717,9.000812,6.006038,0.0,3.0002706666666668,2.4519578264955717,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,65.0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,4,0,260,0
10.2.2.1,10.2.1.101,54228,53,17,2017-02-01 23:44:06,0.318744,2045.528700148081,15.686569786411665,9.411941871846999,6.2746279145646655,3,2,218,434,78,70,72.66666666666667,3.7712361663282534,340,94,217.0,123.0,340,70,130.4,105.16577390006694,11059.84,60,40,20,3,0.07968599999999999,0.161266,0.0,0.05901942352734395,0.218485,0.218485,0.0,0.1092425,0.1092425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,130.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66666666666667,217.0,0,3,2,218,434
10.2.2.1,10.2.1.101,54227,53,17,2017-02-01 23:44:06,0.359401,1410.680549024627,13.912036972629457,8.347222183577674,5.564814789051783,3,2,230,277,78,76,76.66666666666667,0.9428090415820634,183,94,138.5,44.5,183,76,101.4,41.355048059457026,1710.2400000000002,60,40,20,3,0.08985024999999999,0.287371,0.0,0.11775829953845078,0.359331,0.359331,0.0,0.1796655,0.1796655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,101.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.66666666666667,138.5,0,3,2,230,277
10.2.2.1,10.2.1.101,54229,53,17,2017-02-01 23:44:06,0.249521,1831.5091715727335,20.03839356206492,12.02303613723895,8.015357424825966,3,2,251,206,87,82,83.66666666666667,2.357022603955158,103,103,103.0,0.0,103,82,91.4,9.645724441429996,93.04,60,40,20,3,0.06238025,0.109734,0.0,0.042910280763326404,0.155978,0.155978,0.0,0.077989,0.077989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,91.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.66666666666667,103.0,0,3,2,251,206
10.2.2.1,10.2.1.101,54230,53,17,2017-02-01 23:44:06,0.209597,2409.385630519521,23.8553032724705,14.313181963482302,9.5421213089882,3,2,251,254,89,81,83.66666666666667,3.7712361663282534,149,105,127.0,22.0,149,81,101.0,25.5499510762741,652.8,60,40,20,3,0.05239925,0.100854,0.0,0.04842497096217508,0.108973,0.108973,0.0,0.0544865,0.0544865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.66666666666667,127.0,0,3,2,251,254
10.2.2.1,10.2.1.101,54231,53,17,2017-02-01 23:44:06,0.267805,1915.5728981908478,18.67030115195758,11.202180691174547,7.468120460783032,3,2,250,263,102,74,83.33333333333333,13.199326582148888,134,129,131.5,2.5,134,74,102.6,25.765092664300667,663.84,60,40,20,3,0.06695125,0.143068,0.0,0.05830836505757558,0.124737,0.124737,0.0,0.0623685,0.0623685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,102.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333333333,131.5,0,3,2,250,263
10.2.2.1,10.2.1.101,54232,53,17,2017-02-01 23:44:06,0.489643,1176.3672716652745,10.21152145542773,6.1269128732566385,4.084608582171092,3,2,279,297,113,83,93.0,14.142135623730951,152,145,148.5,3.5,152,83,115.2,29.396598442677004,864.1600000000001,60,40,20,3,0.12241075,0.241023,0.0,0.08671130740098144,0.342806,0.342806,0.0,0.171403,0.171403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,115.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,148.5,0,3,2,279,297
10.2.2.1,10.2.1.101,54234,53,17,2017-02-01 23:44:06,0.229142,1854.7450925626904,21.820530500737533,13.09231830044252,8.728212200295014,3,2,227,198,77,75,75.66666666666667,0.9428090415820634,105,93,99.0,6.0,105,75,85.0,12.066482503198685,145.6,60,40,20,3,0.0572855,0.120189,0.0,0.05659529058366959,0.108953,0.108953,0.0,0.0544765,0.0544765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.66666666666667,99.0,0,3,2,227,198
10.2.2.1,10.2.1.101,54235,53,17,2017-02-01 23:44:06,0.281184,1742.631159667691,17.78195060885399,10.669170365312393,7.112780243541596,3,2,229,261,95,67,76.33333333333333,13.199326582148888,143,118,130.5,12.5,143,67,98.0,29.516097302997224,871.2,60,40,20,3,0.070296,0.14161,0.0,0.056558075409264066,0.139574,0.139574,0.0,0.069787,0.069787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.33333333333333,130.5,0,3,2,229,261
10.2.2.1,10.2.1.101,54233,53,17,2017-02-01 23:44:06,0.232701,1865.0542971452637,21.486800658355573,12.892080395013343,8.594720263342229,3,2,228,206,80,74,76.0,2.8284271247461903,110,96,103.0,7.0,110,74,86.8,14.119490075778232,199.36,60,40,20,3,0.05817525,0.096977,0.0,0.03960672947476855,0.140373,0.140373,0.0,0.0701865,0.0701865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,103.0,0,3,2,228,206
10.2.2.1,10.2.1.101,54236,53,17,2017-02-01 23:44:06,0.105111,2720.9331088087833,28.541256386106117,19.02750425740408,9.51375212870204,2,1,150,136,75,75,75.0,0.0,136,136,136.0,0.0,136,75,95.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0525555,0.105111,0.0,0.0525555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,95.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,136.0,0,2,1,150,136
